date,latitude,longitude
08/14/2022,47.50954,34.587036
08/14/2022,46.054653,30.442491
08/15/2022,50.08049,36.263016
08/15/2022,47.50028,34.65028
08/15/2022,48.669637,38.103917
08/16/2022,47.57452,35.78577
08/17/2022,46.971663,32.014882
08/17/2022,48.028482,37.782673
08/17/2022,50.030787,36.359472
08/17/2022,49.988613,36.29697
08/18/2022,48.592954,37.998272
08/19/2022,50.011944,36.254558
08/22/2022,47.961597,37.472533
08/23/2022,47.998446,37.804472
08/23/2022,47.961481,37.472501
08/23/2022,47.998491,37.804648
08/24/2022,47.943589,37.771999
08/24/2022,48.12723,36.233452
08/25/2022,48.295555,38.104437
08/26/2022,46.665997,32.720425
08/26/2022,48.849028,37.59923
08/28/2022,50.004122,36.237366
08/29/2022,47.509237,34.587317
08/29/2022,46.979146,31.989364
08/29/2022,50.003985,36.237251
08/29/2022,50.004136,36.236384
08/30/2022,50.008836,36.238161
08/30/2022,50.011205,36.237456
08/30/2022,50.026187,36.231252
08/30/2022,50.019831,36.228146
08/30/2022,50.003228,36.239727
08/30/2022,50.013668,36.241646
09/01/2022,47.499835,34.657118
09/01/2022,49.864217,36.932415
09/02/2022,49.93559,36.19891
09/03/2022,50.050676,36.319653
09/03/2022,47.568493,33.64746
09/04/2022,46.977492,31.987787
09/04/2022,46.612978,31.538875
09/06/2022,50.003694,36.238586
09/06/2022,46.755931,36.788281
09/07/2022,49.960238,36.311976
09/07/2022,48.705012,37.524832
09/07/2022,48.851493,37.616593
09/09/2022,50.014189,36.229554
09/10/2022,47.825047,36.570721
09/10/2022,48.040799,37.74924
09/11/2022,49.971087,36.138433
09/11/2022,47.58117,31.33084
09/11/2022,48.459553,35.041022
09/12/2022,48.721422,37.565964
09/12/2022,50.012334,36.25142
09/12/2022,48.853135,37.780047
09/14/2022,48.439223,38.830136
09/14/2022,49.696805,37.178955
09/14/2022,48.436227,38.215543
09/14/2022,47.90667,33.283824
09/14/2022,50.01184,36.251119
09/14/2022,46.959127,31.993662
09/15/2022,46.64139,32.617469
09/15/2022,48.57251,39.311466
09/15/2022,46.640473,32.615584
09/16/2022,50.004584,36.237605
09/16/2022,48.588102,37.969433
09/17/2022,50.298614,36.392453
09/19/2022,49.224788,37.299698
09/19/2022,48.559463,38.652008
09/19/2022,47.805816,31.227905
09/19/2022,48.01085,37.769375
09/19/2022,47.805446,31.228578
09/20/2022,46.75462,33.378781
09/20/2022,48.900753,37.915161
09/20/2022,48.591898,37.972883
09/21/2022,47.511372,34.590589
09/22/2022,48.011287,37.808238
09/22/2022,50.036511,36.373128
09/22/2022,48.011535,37.808373
09/23/2022,49.68432,37.605
09/23/2022,46.492756,30.734193
09/24/2022,47.870903,35.06497
09/24/2022,46.76073,33.373444
09/24/2022,48.002267,37.51174
09/24/2022,48.014081,37.79279
09/25/2022,48.47068,38.84235
09/25/2022,46.64243,32.60821
09/26/2022,48.73823,37.587397
09/26/2022,48.858358,37.601376
09/26/2022,49.381386,36.210677
09/27/2022,49.711029,37.613223
09/27/2022,46.974133,31.99359
09/27/2022,49.267161,37.613569
09/28/2022,46.623905,32.715557
09/28/2022,47.998532,37.80056
09/28/2022,47.667652,36.258346
09/29/2022,48.47497,35.005906
09/29/2022,46.961676,32.07361
09/29/2022,50.049444,36.436111
09/29/2022,48.665977,38.551947
09/29/2022,46.972238,32.005796
09/29/2022,48.763456,37.591025
09/29/2022,48.857389,37.777591
09/29/2022,48.449714,34.972792
09/30/2022,47.787277,35.271217
09/30/2022,46.955929,31.962684
10/01/2022,49.656867,37.748635
10/02/2022,50.476776,34.923773
10/03/2022,48.981031,37.821171
10/03/2022,47.99043,37.80084
10/03/2022,47.580972,34.394222
10/03/2022,49.718384,37.606717
10/04/2022,49.96115,36.189509
10/05/2022,47.83755,35.078014
10/05/2022,47.811491,35.176363
10/05/2022,49.42432,37.589008
10/05/2022,49.810616,30.095153
10/05/2022,48.039347,37.782299
10/05/2022,47.666648,36.255719
10/05/2022,49.971199,36.138201
10/05/2022,46.636892,32.605897
10/06/2022,49.661387,37.643644
10/06/2022,47.845706,35.126078
10/07/2022,46.746375,32.805475
10/08/2022,49.989052,36.247018
10/08/2022,47.066129,32.794201
10/09/2022,47.8789,35.0202
10/10/2022,49.863245,24.059007
10/10/2022,49.205492,24.662799
10/10/2022,47.842792,35.136253
10/10/2022,47.842697,35.135104
10/10/2022,50.439617,30.497444
10/10/2022,50.45512,30.528087
10/10/2022,50.442671,30.514595
10/10/2022,50.443902,30.512477
10/10/2022,48.516205,35.048416
10/10/2022,50.441757,30.514017
10/10/2022,50.393495,30.565533
10/10/2022,50.544109,30.657569
10/11/2022,47.810979,35.176356
10/11/2022,48.701681,29.2254
10/12/2022,48.1333,37.7375
10/12/2022,47.775728,35.188432
10/13/2022,46.957949,31.999817
10/13/2022,49.709584,37.615095
10/14/2022,48.597766,37.996844
10/17/2022,50.441147,30.496385
10/17/2022,50.437906,30.493435
10/17/2022,46.951182,31.992834
10/17/2022,50.441978,30.495907
10/17/2022,46.678845,38.294658
10/18/2022,49.01695,37.514847
10/18/2022,46.972313,31.991685
10/19/2022,49.844182,37.676009
10/19/2022,47.939607,37.600821
10/19/2022,47.576235,35.782366
10/19/2022,47.49031,34.662368
10/20/2022,47.702405,35.51906
10/21/2022,46.675694,32.719892
10/22/2022,50.641269,26.224771
10/23/2022,46.859531,32.009021
10/23/2022,47.673059,36.232526
10/23/2022,47.814408,35.457941
10/24/2022,46.746806,33.370504
10/25/2022,46.826771,35.353953
10/25/2022,48.469488,35.113815
10/27/2022,48.034063,38.506723
10/31/2022,49.078694,33.250018
10/31/2022,49.76345,31.4708
10/31/2022,47.870701,35.082434
10/31/2022,48.465992,38.838428
11/01/2022,48.708783,38.15076
11/01/2022,50.55982,36.573382
11/01/2022,46.977149,31.98597
11/02/2022,46.629754,32.610003
11/02/2022,50.296521,36.934815
11/02/2022,46.845547,33.421433
11/02/2022,48.394605,37.874018
11/02/2022,50.033431,36.282492
11/03/2022,46.962509,32.038072
11/03/2022,49.022657,37.513264
11/05/2022,46.807248,33.459755
11/07/2022,47.372669,33.964788
11/07/2022,47.373096,33.964814
11/09/2022,47.942762,37.600535
11/09/2022,48.47054,35.099139
11/10/2022,46.640545,32.512946
11/11/2022,46.672018,32.719904
11/11/2022,48.167638,38.22006
11/11/2022,46.61208,32.1127
11/11/2022,46.669449,32.720698
11/15/2022,50.423294,36.89883
11/15/2022,50.474645,23.923187
11/15/2022,49.754285,24.013691
11/15/2022,50.208174,30.12661
11/15/2022,46.67237,32.50846
11/15/2022,50.41109,30.533182
11/16/2022,46.807718,32.266764
11/16/2022,48.13164,37.88384
11/17/2022,48.436783,35.000185
11/17/2022,47.939776,35.416206
11/17/2022,47.416449,36.427628
11/20/2022,47.513445,34.588746
11/21/2022,48.589482,37.991213
11/23/2022,50.587559,30.487345
11/23/2022,49.720031,37.606528
11/23/2022,50.403651,30.565782
11/23/2022,50.587747,30.487644
11/23/2022,49.71993,37.606543
11/23/2022,47.939942,35.430408
11/24/2022,46.644574,32.583166
11/25/2022,47.712249,35.234379
11/26/2022,46.644048,32.578703
11/26/2022,48.508959,35.065404
11/28/2022,46.739808,32.204518
11/28/2022,46.731994,32.192799
11/29/2022,48.57762,37.966434
11/30/2022,51.144655,34.327075
11/30/2022,46.674594,32.68547
12/02/2022,49.847902,36.727103
12/02/2022,47.995705,37.804693
12/04/2022,46.638662,32.628208
12/05/2022,48.030418,37.789534
12/06/2022,47.98989,37.80397
12/06/2022,46.630379,32.623905
12/06/2022,48.010275,37.808249
12/07/2022,51.308753,27.775693
12/07/2022,47.988929,37.275513
12/08/2022,48.596441,37.995527
12/09/2022,48.013924,37.802449
12/09/2022,49.905393,36.293624
12/12/2022,46.664371,32.615429
12/14/2022,48.555131,38.02228
12/14/2022,46.794388,33.359397
12/14/2022,46.640323,32.615799
12/14/2022,50.469129,30.406714
12/15/2022,46.643458,32.618888
12/16/2022,47.869053,35.081846
12/16/2022,46.647145,32.597608
12/16/2022,48.074766,33.508948
12/17/2022,46.696016,32.579828
12/19/2022,46.633536,32.575917
12/19/2022,50.47613,30.408955
12/20/2022,50.413825,36.8948
12/20/2022,46.646417,32.589412
12/21/2022,48.600474,38.059952
12/21/2022,46.633129,32.772565
12/22/2022,47.174949,33.420329
12/22/2022,46.818136,33.488376
12/22/2022,46.633635,32.422196
12/23/2022,46.631237,32.612075
12/24/2022,46.641271,32.61356
12/26/2022,47.934572,37.525879
12/29/2022,50.377468,30.379577
12/29/2022,50.373287,30.596336
12/31/2022,50.443266,30.416564
12/31/2022,50.383306,30.47587
12/31/2022,50.427,30.498132
12/31/2022,50.421683,30.523163
01/01/2023,49.403193,26.993894
01/01/2023,46.876351,32.023188
01/01/2023,46.64958,32.62837
01/02/2023,46.722791,31.972117
01/03/2023,46.613183,31.539543
01/03/2023,46.83727,32.760306
01/03/2023,46.662495,32.657374
01/03/2023,48.614319,37.526217
01/04/2023,47.765284,35.215084
01/05/2023,46.64744,32.636432
01/05/2023,46.647105,32.637787
01/06/2023,46.664859,32.611263
01/09/2023,46.616786,31.550149
01/09/2023,46.652689,32.593513
01/09/2023,49.698521,37.177755
01/10/2023,46.6563,32.6395
01/11/2023,46.633734,32.615655
01/14/2023,48.131115,37.746672
01/14/2023,47.646875,36.161396
01/14/2023,47.919573,33.456523
01/14/2023,47.467063,36.26973
01/14/2023,48.419144,35.067915
01/14/2023,48.419517,35.067942
01/15/2023,46.643195,32.61864
01/16/2023,47.943672,37.553473
01/16/2023,47.841047,35.145536
01/17/2023,49.70311,37.611533
01/18/2023,46.647866,32.633181
01/19/2023,49.695923,37.600494
01/19/2023,50.025297,36.33833
01/21/2023,48.537157,37.058819
01/23/2023,46.675741,32.713715
01/24/2023,50.002179,36.245207
01/24/2023,49.724216,37.607188
01/25/2023,46.835622,33.417778
01/25/2023,49.044719,38.203897
01/25/2023,46.482222,32.979472
01/25/2023,46.631211,32.618035
01/25/2023,46.542139,32.930842
01/25/2023,49.706548,37.612256
01/25/2023,48.136963,37.742843
01/26/2023,47.49706,33.210354
01/26/2023,50.278844,30.336107
01/26/2023,48.593683,37.958251
01/26/2023,46.75161,33.350048
01/26/2023,46.806772,32.266022
01/27/2023,47.781493,37.24708
01/29/2023,50.011842,36.244427
01/29/2023,47.945621,37.503621
01/29/2023,46.64525,32.608833
01/29/2023,50.011785,36.244433
01/29/2023,46.647034,32.612062
01/30/2023,46.808686,33.467057
02/01/2023,48.741987,37.592173
02/02/2023,48.589175,37.979705
02/02/2023,46.634586,32.604254
02/03/2023,46.674874,32.641281
02/05/2023,46.610206,32.576935
02/05/2023,49.995143,36.242413
02/06/2023,50.29289,36.930565
02/10/2023,46.07681,30.470314
02/12/2023,46.638438,32.622828
02/12/2023,49.971667,36.277213
02/14/2023,48.513558,37.686087
02/15/2023,48.556549,35.856343
02/15/2023,48.257597,37.192166
02/17/2023,46.66838,32.595891
02/17/2023,49.940223,36.228529
02/18/2023,49.404898,26.997942
02/20/2023,46.809083,33.22375
02/20/2023,47.589254,35.363059
02/20/2023,47.758606,35.212338
02/21/2023,49.724312,37.604186
02/21/2023,46.6629,32.598593
02/21/2023,46.650102,32.598434
02/22/2023,50.408615,36.896559
02/23/2023,50.290239,36.934636
02/24/2023,49.84982,37.682942
02/25/2023,48.161869,37.706108
02/26/2023,47.820791,35.1115
02/27/2023,46.633991,32.56299
02/28/2023,47.947,37.677641
02/28/2023,49.723034,37.602102
02/28/2023,49.042174,37.557103
03/01/2023,49.73485,37.597293
03/01/2023,48.587542,37.832821
03/01/2023,49.847479,36.725528
03/02/2023,48.515462,37.686837
03/02/2023,46.78924,33.337924
03/02/2023,47.839836,35.144654
03/05/2023,50.392053,37.434087
03/06/2023,48.734255,37.530633
03/09/2023,49.959039,36.099931
03/09/2023,48.161897,37.705961
03/09/2023,50.397124,30.566947
03/09/2023,46.629139,32.595761
03/09/2023,50.456134,30.385103
03/09/2023,49.811396,24.65996
03/10/2023,46.66311,32.619409
03/11/2023,46.652928,32.594521
03/11/2023,46.652052,32.596692
03/13/2023,48.132572,37.743502
03/13/2023,52.263195,33.606107
03/14/2023,46.06975,30.465716
03/14/2023,50.286343,36.924066
03/14/2023,48.737107,37.579418
03/15/2023,47.643671,34.627612
03/15/2023,47.63898,34.627441
03/15/2023,50.287026,36.926634
03/15/2023,50.070973,36.206555
03/16/2023,48.495343,37.664521
03/16/2023,46.676086,32.643453
03/17/2023,50.05656,37.379671
03/18/2023,48.720419,37.53694
03/18/2023,47.911187,35.086383
03/21/2023,46.410558,30.699548
03/22/2023,49.965683,31.023166
03/22/2023,47.819729,35.159322
03/24/2023,46.624284,32.61144
03/24/2023,51.145418,34.309472
03/26/2023,49.723785,37.606488
03/26/2023,48.735995,37.588106
03/26/2023,46.789582,33.337829
03/26/2023,49.72152,37.600562
03/27/2023,48.855113,37.616194
03/27/2023,48.625562,37.564717
03/28/2023,50.168873,35.521707
03/28/2023,46.656955,32.607897
03/28/2023,46.662254,32.651194
03/29/2023,50.168149,35.520645
03/31/2023,49.978993,36.202429
03/31/2023,47.75148,35.138479
04/03/2023,46.847752,33.428663
04/03/2023,47.56507,35.790538
04/03/2023,46.84507,33.421887
04/03/2023,46.699913,32.587288
04/04/2023,47.986499,37.274613
04/07/2023,46.828603,33.407823
04/08/2023,46.840354,33.435333
04/10/2023,46.826077,33.403376
04/11/2023,46.628647,32.616081
04/14/2023,48.859056,37.575343
04/15/2023,50.291287,36.928713
04/15/2023,46.671276,32.613082
04/16/2023,48.010555,37.808179
04/16/2023,47.069935,32.787915
04/16/2023,47.716598,35.521312
04/16/2023,48.133018,37.736051
04/18/2023,50.294446,36.933089
04/18/2023,47.627071,34.506963
04/18/2023,48.094758,37.362628
04/19/2023,46.668164,32.645929
04/19/2023,46.375983,30.737764
04/23/2023,46.564157,32.356527
04/24/2023,47.588123,35.366824
04/24/2023,47.85948,36.998919
04/25/2023,49.714221,37.610727
04/27/2023,46.97241,32.004549
04/28/2023,48.021135,37.796549
04/28/2023,48.403639,35.042764
04/28/2023,48.766768,30.217453
04/30/2023,46.652334,32.607889
05/03/2023,46.658622,32.569283
05/03/2023,46.656071,32.606908
05/05/2023,51.691729,33.895295
05/08/2023,46.565479,32.146993
05/08/2023,50.425276,30.382765
05/11/2023,46.631263,32.617295
05/11/2023,47.655535,35.255968
05/12/2023,46.631352,32.616922
05/13/2023,48.531192,37.685142
05/13/2023,48.535012,37.697178
05/14/2023,49.554386,25.60046
05/15/2023,46.675961,32.612644
05/15/2023,48.15069,37.735541
05/16/2023,46.90455,32.038947
05/16/2023,48.165258,37.70626
05/17/2023,46.830237,33.40048
05/17/2023,48.126871,37.858063
05/17/2023,48.002828,37.716
05/20/2023,48.394614,37.874011
05/21/2023,47.568333,35.787468
05/21/2023,46.565671,32.147759
05/22/2023,48.320708,35.357557
05/22/2023,48.369535,35.092986
05/23/2023,48.39624,37.84607
05/24/2023,49.720721,37.60878
05/26/2023,48.335194,37.843263
05/26/2023,49.182657,37.291711
05/26/2023,48.512104,35.051375
05/27/2023,50.415519,36.888494
05/27/2023,50.413014,36.890733
05/27/2023,50.413233,36.890471
05/27/2023,50.418553,36.892865
05/29/2023,47.977297,36.228144
05/29/2023,49.631022,37.68255
05/29/2023,48.39284,37.861528
05/30/2023,55.648774,37.521782
05/30/2023,55.670451,37.517596
05/30/2023,55.599789,37.35619
05/31/2023,50.413417,36.893717
05/31/2023,50.416207,36.88837
06/01/2023,50.462788,36.743172
06/01/2023,50.411203,36.892109
06/01/2023,50.411115,36.886812
06/01/2023,50.476753,30.631185
06/01/2023,50.405581,36.880128
06/02/2023,49.630338,37.685953
06/03/2023,50.34495,36.8288
06/05/2023,50.411942,36.894239
06/05/2023,49.99599,36.231299
06/06/2023,46.6759,32.73892
06/06/2023,46.625819,32.593229
06/06/2023,46.764094,33.363166
06/06/2023,46.615799,32.791143
06/06/2023,46.760336,33.355471
06/06/2023,46.629701,32.595733
06/06/2023,46.619326,32.589653
06/06/2023,46.76209,33.36255
06/06/2023,46.604095,32.575686
06/06/2023,46.74949,33.2666
06/06/2023,46.760557,33.358043
06/06/2023,46.635156,32.63399
06/06/2023,46.779291,33.368678
06/06/2023,46.628741,32.747991
06/06/2023,46.616601,32.586097
06/06/2023,46.617662,32.587247
06/06/2023,46.748065,33.406971
06/06/2023,46.704435,32.823073
06/06/2023,46.776437,33.371818
06/06/2023,46.780412,33.327765
06/06/2023,46.74748,33.1243
06/06/2023,46.625819,32.593229
06/06/2023,46.6759,32.73892
06/06/2023,46.776437,33.371818
06/07/2023,46.628439,32.61575
06/07/2023,46.629482,32.595358
06/07/2023,46.627372,32.607642
06/07/2023,47.498421,34.66595
06/07/2023,46.628583,32.593868
06/07/2023,46.627826,32.610431
06/07/2023,46.7623,33.362433
06/07/2023,46.624244,32.747454
06/07/2023,46.759067,33.357133
06/07/2023,46.628661,32.605267
06/07/2023,46.63501,32.556954
06/07/2023,46.628241,32.588781
06/07/2023,46.532711,32.523634
06/07/2023,46.676334,32.721723
06/07/2023,46.623073,32.747504
06/07/2023,46.531984,32.525509
06/07/2023,46.656458,32.658152
06/07/2023,46.527233,32.522479
06/07/2023,46.631187,32.500346
06/07/2023,46.760336,33.355471
06/07/2023,46.629482,32.595358
06/07/2023,46.628502,32.614669
06/08/2023,46.629828,32.595148
06/08/2023,46.52199,32.526109
06/08/2023,46.653515,32.841337
06/08/2023,46.616063,32.803112
06/08/2023,46.694366,32.573964
06/13/2023,47.906961,33.407589
06/13/2023,46.459495,30.749244
06/14/2023,48.775648,37.563018
06/15/2023,46.475262,30.76593
06/16/2023,47.837242,35.099602
06/16/2023,47.519409,34.592684
06/16/2023,46.673688,32.614642
06/17/2023,46.603872,32.576528
06/17/2023,47.832989,35.109561
06/19/2023,47.803162,35.168854
06/19/2023,46.655447,32.584911
06/24/2023,48.402761,35.084151
06/24/2023,50.430345,30.478436
06/27/2023,48.735393,37.586969
06/30/2023,48.669812,37.377417
07/03/2023,50.901762,34.790854
07/04/2023,46.636062,32.629774
07/04/2023,49.404979,36.212383
07/06/2023,50.417017,35.858938
07/06/2023,49.821547,24.020289
07/08/2023,48.977929,37.81216
07/09/2023,48.762645,37.590734
07/10/2023,47.571052,35.787504
07/12/2023,47.84325,35.226525
07/13/2023,50.395111,30.603259
07/16/2023,46.628809,32.612829
07/20/2023,52.174167,32.585177
07/20/2023,46.972743,32.00259
07/20/2023,46.484662,30.749648
07/20/2023,46.972807,32.002085
07/23/2023,46.483266,30.730126
07/24/2023,48.377712,37.840209
07/24/2023,45.416892,28.288212
07/25/2023,47.572271,34.886394
07/26/2023,46.56565,30.878298
07/28/2023,47.212876,38.926226
07/29/2023,47.839452,35.222435
07/30/2023,55.747947,37.535998
07/30/2023,47.572808,35.786834
07/31/2023,47.910262,33.334838
08/01/2023,55.747655,37.534932
08/01/2023,46.638513,32.616041
08/01/2023,49.990364,36.270815
08/02/2023,46.6377,32.634194
08/02/2023,50.371188,30.455114
08/02/2023,45.333511,28.835446
08/03/2023,46.644112,32.611894
08/03/2023,46.641041,32.613161
08/06/2023,49.731805,27.263452
08/07/2023,48.282429,37.176539
08/09/2023,50.423766,35.522556
08/10/2023,49.713182,37.613746
08/10/2023,47.832568,35.114027
08/11/2023,48.54776,25.134068
08/14/2023,48.760188,37.585704
08/14/2023,46.469896,30.704974
08/15/2023,48.436353,35.002178
08/15/2023,49.825209,23.950726
08/15/2023,48.82244,37.58479
08/15/2023,47.797968,35.304661
08/15/2023,49.825209,23.950726
08/18/2023,55.751014,37.544821
08/19/2023,51.491688,31.299879
08/20/2023,49.711543,37.612773
08/23/2023,46.64384,32.556179
08/23/2023,50.723383,33.516412
08/24/2023,47.986581,37.273834
08/24/2023,48.473831,35.009108
08/26/2023,49.690657,37.669317
08/26/2023,46.631369,32.621424
08/27/2023,46.634932,32.615582
08/27/2023,46.634118,32.6175
08/28/2023,49.908976,33.816804
08/30/2023,51.61923,34.031096
09/01/2023,52.189038,34.03212
09/02/2023,49.316207,37.848213
09/02/2023,46.62359,32.44042
09/06/2023,48.513383,37.681403
09/08/2023,47.900583,33.343163
09/11/2023,47.569724,34.404368
09/14/2023,46.605785,32.314562
09/14/2023,51.0364,35.104255
09/15/2023,50.334562,36.19531
09/15/2023,46.749847,33.358611
09/19/2023,49.751275,37.118284
10/01/2023,48.587579,37.58062
10/01/2023,50.294439,36.936011
10/01/2023,46.828929,33.397984
10/02/2023,46.660418,32.592267
10/05/2023,49.671841,37.207391
10/05/2023,46.830332,33.400359
10/06/2023,45.292674,28.4583
10/06/2023,49.982048,36.254369
10/07/2023,46.307368,30.664112
10/10/2023,47.84264,35.136478
10/10/2023,46.867676,33.583669
10/10/2023,46.744223,33.352933
10/11/2023,50.06155,37.384659
10/21/2023,49.966725,36.008108
10/26/2023,49.204174,37.257053
10/28/2023,50.021063,36.271265
11/03/2023,49.974815,36.233929
11/06/2023,46.493331,30.728563
11/07/2023,49.652682,37.653295
11/07/2023,47.991395,37.807862
11/08/2023,47.994218,36.942292
11/13/2023,46.634369,32.618001
11/15/2023,48.156921,37.300047
11/17/2023,49.372784,37.637598
11/17/2023,49.372333,37.63674
11/21/2023,48.135874,37.306014
11/22/2023,46.641877,32.614823
11/24/2023,46.634149,32.625509
11/25/2023,50.427659,30.427232
11/27/2023,47.563013,34.406583
11/29/2023,50.293109,36.936284
11/30/2023,48.200036,37.340715
12/02/2023,47.94687,37.685079
12/03/2023,46.665343,32.601986
12/04/2023,46.649942,32.570011
12/06/2023,48.013887,37.797096
12/08/2023,50.01531,36.241964
12/11/2023,46.649861,32.621942
12/13/2023,50.482613,30.608221
12/13/2023,50.463128,30.648613
12/13/2023,50.476217,30.596069
12/14/2023,47.987749,37.79192
12/16/2023,46.699819,32.587715
12/17/2023,50.772525,35.259796
12/17/2023,50.769994,35.254214
12/17/2023,46.628004,32.614505
12/19/2023,50.770357,35.256073
12/19/2023,47.982393,37.783908
12/20/2023,50.028922,36.367732
12/21/2023,48.392026,37.842388
12/21/2023,50.421867,30.462403
12/22/2023,48.419447,37.759544
12/22/2023,46.647647,32.601629
12/23/2023,46.64523,32.609442
12/23/2023,46.66158,32.598624
12/24/2023,46.693039,32.546373
12/26/2023,46.656239,32.60459
12/29/2023,50.037209,36.278568
12/29/2023,48.430031,35.002109
12/29/2023,46.473455,30.712268
12/29/2023,48.430829,35.006751
12/29/2023,47.83012,35.21926
12/29/2023,49.79607,24.041213
12/29/2023,48.432532,35.00247
12/30/2023,50.000593,36.239047
12/30/2023,50.006674,36.233328
12/30/2023,50.607848,36.588616
12/30/2023,50.596886,36.591086
12/30/2023,50.599367,36.5928
12/30/2023,50.597043,36.589
12/30/2023,50.607909,36.583125
12/30/2023,50.60387,36.588869
12/30/2023,50.581549,36.59706
12/30/2023,50.600096,36.589657
12/30/2023,50.588681,36.577257
12/30/2023,50.599218,36.585288
12/30/2023,50.599137,36.580204
12/31/2023,50.005904,36.238558
01/01/2024,48.003635,37.803502
01/01/2024,49.903236,24.089244
01/01/2024,46.42324,30.76291
01/02/2024,50.493056,30.43545
01/02/2024,49.936325,36.250363
01/02/2024,50.477335,30.486554
01/02/2024,50.496294,30.46452
01/02/2024,50.459276,30.579405
01/02/2024,50.378425,30.699292
01/02/2024,50.480787,30.454443
01/02/2024,46.625691,32.443652
01/04/2024,50.579175,36.670788
01/06/2024,48.298887,37.221369
01/07/2024,50.245451,36.941508
01/07/2024,50.06055,37.386807
01/08/2024,47.946636,33.442244
01/09/2024,46.639367,32.61411
01/10/2024,50.184414,37.514239
01/10/2024,49.999203,36.255578
01/10/2024,50.096599,36.26906
01/13/2024,46.849092,33.439995
01/13/2024,51.873601,33.527451
01/15/2024,46.569558,32.153008
01/16/2024,49.989362,36.220937
01/16/2024,49.989434,36.221271
01/17/2024,49.989362,36.220937
01/17/2024,46.453583,30.751685
01/17/2024,46.863256,33.58401
01/19/2024,46.655172,32.64532
01/21/2024,47.948953,37.689046
01/21/2024,47.948993,37.68906
01/23/2024,50.031619,36.356528
01/23/2024,49.990563,36.223469
01/23/2024,50.047634,36.29141
01/23/2024,50.03088,36.357294
01/23/2024,50.038779,36.355373
01/23/2024,50.437729,30.481725
01/24/2024,46.468311,30.714701
01/24/2024,50.002046,36.245354
01/27/2024,48.822433,37.597555
01/30/2024,50.055385,37.392818
02/01/2024,48.310729,37.275429
02/01/2024,46.630902,32.611696
02/07/2024,50.456501,30.632859
02/07/2024,50.363637,30.461659
02/11/2024,46.629989,32.60749
02/13/2024,48.135054,37.307411
02/13/2024,46.645936,32.600276
02/20/2024,48.024301,37.792939
02/20/2024,48.008291,37.804056
02/20/2024,46.624241,32.445975
